Ratio of CH4 in Feed,Reaction Temperature,Ni Loading,Reaction Time,Pore Size,Pore Volume,Surface Area,H2-TPR Peak Temperature,Ni Particle Size,GHSV,CH4 Conversion,CO2 Conversion,Syngas_Ratio,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0.1,800.0,2.28,7.0,27.42,0.225,57.1,703.0,18.6,60000.0,91.9,94.8,0.98,0.02866824,-1.8351398,-0.009252803,-0.41959545,1.3211406,0.20341878,1.0359027,-0.7476249,-0.31841224,0.39635667
0.1,800.0,2.28,7.0,27.42,0.225,57.1,703.0,18.6,30000.0,97.4,96.8,1.0,0.02866824,-1.8351398,-0.009252803,-0.41959545,1.3211406,0.20341878,1.0359027,-0.7476249,-0.31841224,0.39635667
0.45,650.0,0.9,4.0,49.0,0.8,116.0,400.0,10.0,36000.0,42.93,48.76,0.98,0.6606718,-1.3519068,-0.59182674,-0.34162617,0.8489922,-0.68964714,0.25038913,0.29403436,0.04551436,-0.48431996
0.5,650.0,4.5,12.0,4.0,0.55,421.0,640.0,2.1,960000.0,40.0,39.58,0.96,1.1386608,-0.36378875,-0.36867422,-0.09531001,0.21339983,-0.024966951,0.113060094,0.027563835,-0.6140091,0.014297234
0.5,650.0,4.5,6.0,4.0,0.55,421.0,640.0,2.1,960000.0,41.111,40.11,0.96,1.1386608,-0.36378875,-0.36867422,-0.09531001,0.21339983,-0.024966951,0.113060094,0.027563835,-0.6140091,0.014297234
0.1,800.0,5.72,7.0,27.42,0.225,75.76,675.0,52.95,30000.0,95.2,99.0,1.05,0.8956771,-0.34642908,1.0256915,-0.43215525,-0.6246083,-0.25859344,-0.01853323,-0.52153224,-0.038375456,0.33014083
0.1,800.0,5.64,7.0,27.42,0.225,85.4,682.0,27.1,30000.0,97.8,95.6,1.01,0.7855027,-0.46967426,0.424688,-0.13449207,0.22183096,0.30145562,0.10307618,-0.8109135,-0.06909598,0.22426423
0.1,800.0,5.11,7.0,27.42,0.225,55.52,668.0,51.63,30000.0,99.1,99.2,1.03,1.1531327,-0.694305,1.1245241,0.08041755,-0.21458521,-0.1652085,0.32713377,-0.22784151,-0.021432051,0.5299161
0.1,800.0,4.09,7.0,27.42,0.225,69.2,694.0,26.2,30000.0,93.5,97.3,1.01,0.6073704,-0.87193847,0.6086994,-0.052059773,0.08758213,0.21575493,0.19387639,-0.65354323,-0.107252136,0.44880116
0.25,800.0,18.2,80.0,8.2,0.47,172.0,710.0,6.6,192000.0,84.0,88.44,0.925,2.204281,-0.20153885,0.8450969,0.63507587,0.27590317,-0.15401559,-0.23389302,0.22782916,-0.027850065,-0.012198031
0.25,800.0,18.2,40.0,8.2,0.47,172.0,710.0,6.6,192000.0,84.4,89.9,0.93,2.204281,-0.20153885,0.8450969,0.63507587,0.27590317,-0.15401559,-0.23389302,0.22782916,-0.027850065,-0.012198031
0.25,750.0,18.2,40.0,8.2,0.47,172.0,710.0,6.6,96000.0,89.5,93.1,0.918,2.204281,-0.20153885,0.8450969,0.63507587,0.27590317,-0.15401559,-0.23389302,0.22782916,-0.027850065,-0.012198031
0.25,750.0,18.2,60.0,8.2,0.47,172.0,710.0,6.6,96000.0,88.37,93.1,0.92,2.204281,-0.20153885,0.8450969,0.63507587,0.27590317,-0.15401559,-0.23389302,0.22782916,-0.027850065,-0.012198031
0.25,750.0,18.2,20.0,8.2,0.47,172.0,710.0,6.6,96000.0,90.1,93.1,0.918,2.204281,-0.20153885,0.8450969,0.63507587,0.27590317,-0.15401559,-0.23389302,0.22782916,-0.027850065,-0.012198031
0.4,850.0,10.0,40.0,15.8,0.29,335.0,633.0,4.23,12000.0,84.6,92.8,0.9,-1.7818007,0.56507415,0.7575575,-0.92191476,-0.096939,-0.3184449,-0.24798714,-0.08006011,-0.20924552,0.8572432
0.4,850.0,10.0,72.0,15.8,0.29,335.0,633.0,4.23,12000.0,85.4,91.5,0.89,-1.7818007,0.56507415,0.7575575,-0.92191476,-0.096939,-0.3184449,-0.24798714,-0.08006011,-0.20924552,0.8572432
0.5,700.0,9.6,10.0,10.0,0.79,320.0,637.0,4.9,72000.0,49.63,59.54,0.94,0.64424765,0.12752809,0.83745205,-0.44112495,-1.0966924,-0.19027223,-0.30073097,-0.10337716,-0.2593154,0.3528502
0.5,700.0,9.6,20.0,10.0,0.79,320.0,637.0,4.9,36000.0,70.37,80.0,1.0,0.64424765,0.12752809,0.83745205,-0.44112495,-1.0966924,-0.19027223,-0.30073097,-0.10337716,-0.2593154,0.3528502
0.5,700.0,9.6,20.0,10.0,0.79,320.0,637.0,4.9,72000.0,44.44,55.81,0.9,0.64424765,0.12752809,0.83745205,-0.44112495,-1.0966924,-0.19027223,-0.30073097,-0.10337716,-0.2593154,0.3528502
0.5,700.0,9.6,10.0,10.0,0.79,320.0,637.0,4.9,36000.0,71.11,80.0,1.01,0.64424765,0.12752809,0.83745205,-0.44112495,-1.0966924,-0.19027223,-0.30073097,-0.10337716,-0.2593154,0.3528502
0.5,750.0,10.0,0.5,4.0,0.37,173.4,825.0,11.5,40000.0,82.7,86.9,0.93,-3.1210315,0.071808994,1.2554651,0.26174876,-0.19106837,-0.12666759,-1.0614128,0.5880463,-0.8132614,0.088775605
0.5,650.0,10.0,0.5,4.0,0.37,173.4,825.0,11.5,40000.0,49.5,52.0,0.93,-3.1210315,0.071808994,1.2554651,0.26174876,-0.19106837,-0.12666759,-1.0614128,0.5880463,-0.8132614,0.088775605
0.5,700.0,10.0,0.5,4.0,0.37,173.4,825.0,11.5,40000.0,68.1,77.7,0.96,-3.1210315,0.071808994,1.2554651,0.26174876,-0.19106837,-0.12666759,-1.0614128,0.5880463,-0.8132614,0.088775605
0.5,800.0,10.0,0.5,4.0,0.37,173.4,825.0,11.5,40000.0,90.5,94.5,1.02,-3.1210315,0.071808994,1.2554651,0.26174876,-0.19106837,-0.12666759,-1.0614128,0.5880463,-0.8132614,0.088775605
0.5,750.0,10.0,0.5,4.0,0.37,173.4,825.0,11.5,20000.0,96.3,96.7,0.98,-3.1210315,0.071808994,1.2554651,0.26174876,-0.19106837,-0.12666759,-1.0614128,0.5880463,-0.8132614,0.088775605
0.5,750.0,10.0,0.5,4.0,0.37,173.4,825.0,11.5,40000.0,75.3,90.8,1.38,-3.1210315,0.071808994,1.2554651,0.26174876,-0.19106837,-0.12666759,-1.0614128,0.5880463,-0.8132614,0.088775605
0.5,750.0,10.0,0.5,4.0,0.37,173.4,825.0,11.5,60000.0,76.4,83.0,0.94,-3.1210315,0.071808994,1.2554651,0.26174876,-0.19106837,-0.12666759,-1.0614128,0.5880463,-0.8132614,0.088775605
0.5,750.0,10.0,0.5,4.0,0.37,173.4,825.0,11.5,80000.0,74.8,81.4,0.92,-3.1210315,0.071808994,1.2554651,0.26174876,-0.19106837,-0.12666759,-1.0614128,0.5880463,-0.8132614,0.088775605
0.5,750.0,10.0,0.5,4.0,0.37,173.4,825.0,11.5,100000.0,72.7,78.9,0.88,-3.1210315,0.071808994,1.2554651,0.26174876,-0.19106837,-0.12666759,-1.0614128,0.5880463,-0.8132614,0.088775605
0.5,750.0,10.0,0.5,4.0,0.37,173.4,825.0,11.5,40000.0,69.7,95.2,1.62,-3.1210315,0.071808994,1.2554651,0.26174876,-0.19106837,-0.12666759,-1.0614128,0.5880463,-0.8132614,0.088775605
0.5,750.0,10.0,0.5,4.0,0.37,173.4,825.0,11.5,40000.0,82.7,87.8,1.0,-3.1210315,0.071808994,1.2554651,0.26174876,-0.19106837,-0.12666759,-1.0614128,0.5880463,-0.8132614,0.088775605
0.5,750.0,8.8,3.0,17.9,0.2,46.0,852.0,10.5,48000.0,46.3,52.0,0.742,-0.43315485,0.23027842,-0.80346054,0.4177582,-0.09411461,0.17243484,-0.30493513,-0.97595036,-0.49710226,-0.36347723
0.25,600.0,12.0,25.0,13.5,0.54,124.0,860.0,7.3,120000.0,39.0,54.0,0.58,-2.0066955,0.75224376,1.3794484,-0.053968303,-0.2716562,-0.83282727,-0.2097789,-0.28133124,0.18066077,0.8027035
0.2,700.0,10.0,4.0,10.02,0.36,128.87,570.0,13.8,40000.0,44.0,48.0,0.78,-0.79394317,-0.14367224,0.5416152,-0.42354453,-1.317355,0.18467991,-0.3619901,-0.57960904,0.039781302,0.073800005
0.45,650.0,2.1,4.0,28.0,1.0,107.0,603.0,5.0,36000.0,56.95,58.78,0.89,0.7100502,-0.59567744,-0.6109214,0.08452091,0.87456715,-0.16032378,0.033420052,0.17512363,0.19740868,-0.2746352
0.5,750.0,8.25,14.0,14.0,0.06,24.0,828.0,8.2,48000.0,41.2,52.0,0.75,-1.8934114,-0.6234948,-1.5114259,-0.3079481,1.072733,0.30404586,0.169136,-1.0985258,-0.08821308,0.08213299
0.1,800.0,8.36,7.0,27.42,0.225,93.5,664.0,38.2,30000.0,93.0,95.6,1.008,0.37232453,-1.6049716,-0.1850982,-0.35991472,1.1101156,0.04720297,1.0379624,-0.4893265,-0.07791119,0.7573291
0.2,700.0,10.0,4.0,10.03,0.33,114.92,563.0,12.5,40000.0,49.0,73.0,0.86,-2.0981019,-0.5704806,-0.43161482,0.4138259,-0.35943234,-0.7139617,0.33051077,-0.4792507,0.03915044,-0.11138565
0.5,750.0,11.1,12.0,69.3,0.03,8.0,334.7,16.5,48000.0,28.21,39.423,0.604,-1.0582343,0.78898823,-0.8478211,0.56778234,-0.32250762,-0.79109585,-0.00010440452,-0.61337984,-0.21340439,-0.7441335
0.5,750.0,11.1,24.0,69.3,0.03,8.0,334.7,16.5,48000.0,13.46,18.59,0.346,-1.0582343,0.78898823,-0.8478211,0.56778234,-0.32250762,-0.79109585,-0.00010440452,-0.61337984,-0.21340439,-0.7441335
0.1,700.0,5.0,6.0,9.6,0.27,121.0,760.0,3.4,36000.0,37.27,66.73,1.01,-0.11764247,1.7326735,-0.22721024,0.3090054,-0.35947978,-0.6721058,0.47466573,-0.12789255,0.18897657,0.24712016
0.1,700.0,5.0,12.0,9.6,0.27,121.0,760.0,3.4,36000.0,37.0,67.88,1.0,-0.11764247,1.7326735,-0.22721024,0.3090054,-0.35947978,-0.6721058,0.47466573,-0.12789255,0.18897657,0.24712016
0.45,650.0,5.0,4.0,4.6,1.1,490.0,450.0,10.0,36000.0,52.02,72.57,1.07,-0.2684667,-0.52105397,-0.6157367,0.94395006,-0.18126972,-0.07806449,0.61402106,-0.10569827,-0.32662147,-0.60461205
0.45,650.0,5.0,4.0,4.8,1.6,509.0,402.0,10.0,36000.0,61.11,14.55,0.84,0.45166707,-0.7977502,0.2581212,0.9938886,0.07942155,0.25845727,1.0028439,-0.0808157,0.10950195,-0.29890805
0.45,650.0,4.8,4.0,4.8,1.0,580.0,545.0,5.5,36000.0,65.56,63.51,0.87,0.54838413,-0.74558765,0.040697273,0.86862904,0.7413872,0.54879075,0.76286787,-0.1521051,0.5486879,-0.13885185
0.45,650.0,4.5,4.0,4.8,1.0,566.0,599.0,6.0,36000.0,70.86,72.3,0.82,-1.311948,-0.7539596,-1.2552403,0.09203073,0.9047274,0.12870255,0.027675351,0.079920664,0.20825157,-0.6401274
0.45,650.0,5.0,4.0,3.8,0.9,594.0,397.0,9.0,36000.0,15.65,19.5,0.86,-0.73160356,-1.5115051,-0.5316984,-0.9585277,0.82247823,-0.8563512,0.23345396,0.39014724,-0.06513278,-0.5820359
0.45,650.0,5.0,4.0,3.7,1.0,620.0,402.0,10.0,36000.0,17.68,20.99,0.93,-0.53373766,-1.4446627,0.32786107,0.19566628,0.5368295,-0.19108148,0.8010871,-0.37129372,0.5713359,-0.39370334
0.2,700.0,10.0,4.0,12.38,0.4,109.95,560.0,15.8,40000.0,41.0,59.0,0.78,-1.7296482,-1.0391049,-0.68574715,0.037754413,-0.02361403,0.16967615,0.7219826,-0.6616408,-0.31260082,0.17565547
0.5,750.0,20.2,12.0,40.3,0.09,15.0,349.4,14.2,48000.0,43.59,52.244,0.739,-1.2208697,0.8839314,-0.0786937,0.36612433,-0.93522054,-0.3599459,0.31616876,-0.30095994,-0.78964394,-0.5571091
0.5,750.0,20.2,24.0,40.3,0.09,15.0,349.4,14.2,48000.0,38.462,49.038,0.721,-1.2208697,0.8839314,-0.0786937,0.36612433,-0.93522054,-0.3599459,0.31616876,-0.30095994,-0.78964394,-0.5571091
0.5,750.0,9.25,14.0,13.8,0.2,55.0,813.0,9.0,48000.0,45.8,47.4,0.75,-0.39314097,-0.47444582,-1.091104,0.25267726,0.3644726,-0.047943007,0.56527853,-0.7963943,-0.840362,-0.41832894
0.5,750.0,9.07,14.0,12.9,0.22,63.0,830.0,8.1,48000.0,50.5,60.9,0.79,-2.2755442,-0.6826516,-1.293187,-0.17432599,1.0409868,0.2986153,0.24940255,-0.9839991,-0.69816834,-0.0292162
0.5,750.0,32.0,12.0,18.2,0.12,29.0,351.5,14.0,48000.0,40.385,49.038,0.693,-1.7868075,0.5695795,-0.3569001,0.8880571,-0.26688635,-0.7036938,-0.0071646445,-0.55029565,-0.59906644,-0.42206326
0.5,750.0,32.0,24.0,18.2,0.12,29.0,351.5,14.0,48000.0,39.744,45.192,0.71,-1.7868075,0.5695795,-0.3569001,0.8880571,-0.26688635,-0.7036938,-0.0071646445,-0.55029565,-0.59906644,-0.42206326
0.25,700.0,3.91,25.0,7.6,0.54,242.0,685.0,5.5,192000.0,70.56,73.44,0.815,0.6649955,-0.7865476,-0.8367563,-1.0322455,-0.04221093,-0.4739723,-0.40780053,-0.2187822,-0.013908809,-0.2775058
0.25,700.0,3.91,50.0,7.6,0.54,242.0,685.0,5.5,192000.0,70.56,72.2,0.785,0.6649955,-0.7865476,-0.8367563,-1.0322455,-0.04221093,-0.4739723,-0.40780053,-0.2187822,-0.013908809,-0.2775058
0.5,750.0,51.1,6.0,26.7,0.007,0.73,720.36,20.2,48000.0,21.795,22.436,0.764,-1.1124324,0.47081926,-0.2076783,0.8055433,-0.7182945,0.1766738,-0.53592926,-0.5725831,-0.62020314,-0.024774788
0.333,800.0,2.66,30.0,1.4,0.53,72.0,633.0,6.3,54000.0,48.5,76.5,0.588,1.0222716,0.38234475,-0.3932499,0.22045335,-0.46395868,-0.77562666,-0.42507645,-0.07537818,0.02492341,-0.3810413
0.333,800.0,2.66,50.0,1.4,0.53,72.0,633.0,6.3,54000.0,59.2,81.8,0.62,1.0222716,0.38234475,-0.3932499,0.22045335,-0.46395868,-0.77562666,-0.42507645,-0.07537818,0.02492341,-0.3810413
0.333,800.0,3.77,30.0,1.41,0.94,203.0,670.0,6.5,54000.0,78.9,92.9,0.524,1.3349344,-0.066656955,-0.5926572,-0.13122368,-0.20399451,-0.23059848,-0.32806024,-0.13236038,-0.36133006,-0.18623562
0.333,800.0,3.77,50.0,1.41,0.94,203.0,670.0,6.5,54000.0,78.7,92.9,0.53,1.3349344,-0.066656955,-0.5926572,-0.13122368,-0.20399451,-0.23059848,-0.32806024,-0.13236038,-0.36133006,-0.18623562
0.333,800.0,5.22,50.0,1.6,1.33,510.0,733.45,7.6,54000.0,89.0,97.1,0.64,1.3418617,-0.5355358,-0.7733174,-0.06774826,0.06229936,-0.09934645,-0.1835341,-0.04358042,-0.4204242,-0.12164674
0.333,800.0,5.22,30.0,1.6,1.33,510.0,733.45,7.6,54000.0,90.6,97.1,0.635,1.3418617,-0.5355358,-0.7733174,-0.06774826,0.06229936,-0.09934645,-0.1835341,-0.04358042,-0.4204242,-0.12164674
0.333,800.0,5.77,50.0,1.9,1.68,799.0,752.7,6.5,54000.0,85.8,97.2,0.68,1.4233171,-0.6006926,-0.78352046,-0.009797981,0.0032950493,-0.17526862,-0.19762476,0.11350032,-0.36647946,-0.10468236
0.333,800.0,5.77,30.0,1.9,1.68,799.0,752.7,6.5,54000.0,88.3,97.2,0.671,1.4233171,-0.6006926,-0.78352046,-0.009797981,0.0032950493,-0.17526862,-0.19762476,0.11350032,-0.36647946,-0.10468236
0.25,800.0,3.7,48.0,5.425,0.303,142.0,430.0,23.0,240000.0,78.0,85.0,0.9,1.3688544,-0.7134772,-1.2098197,-0.28691876,-0.049530447,-0.04735186,-0.13956064,-0.12361611,-0.08346322,-0.12802471
0.25,800.0,3.7,24.0,5.425,0.303,142.0,430.0,23.0,240000.0,82.5,86.3,0.9,1.3688544,-0.7134772,-1.2098197,-0.28691876,-0.049530447,-0.04735186,-0.13956064,-0.12361611,-0.08346322,-0.12802471
0.25,800.0,3.7,72.0,5.425,0.303,142.0,430.0,23.0,240000.0,74.4,82.5,0.89,1.3688544,-0.7134772,-1.2098197,-0.28691876,-0.049530447,-0.04735186,-0.13956064,-0.12361611,-0.08346322,-0.12802471
0.25,700.0,4.01,25.0,6.8,0.38,178.0,661.0,9.5,192000.0,59.1,61.13,0.805,1.3688544,-0.7134772,-1.2098197,-0.28691876,-0.049530447,-0.04735186,-0.13956064,-0.12361611,-0.08346322,-0.12802471
0.25,700.0,4.01,50.0,6.8,0.38,178.0,661.0,9.5,192000.0,56.6,59.1,0.77,1.3688544,-0.7134772,-1.2098197,-0.28691876,-0.049530447,-0.04735186,-0.13956064,-0.12361611,-0.08346322,-0.12802471
0.25,700.0,4.0,50.0,7.3,0.36,173.0,665.0,10.1,192000.0,50.46,52.92,0.89,1.8848989,-0.70133936,-0.8055937,-0.5030109,-0.10910155,-0.0724593,-0.424554,0.07626954,-0.17321485,0.042584304
0.25,700.0,4.0,25.0,7.3,0.36,173.0,665.0,10.1,192000.0,54.15,57.44,0.918,1.8848989,-0.70133936,-0.8055937,-0.5030109,-0.10910155,-0.0724593,-0.424554,0.07626954,-0.17321485,0.042584304
0.33,800.0,2.3,25.0,7.0,0.93,301.0,728.0,14.0,54000.0,79.45,93.66,0.61,1.9462517,-1.1660825,-0.17344972,-0.28198478,-0.021980805,-0.13460994,-0.31031656,-0.12976941,-0.19201887,0.1884647
0.33,800.0,2.3,50.0,7.0,0.93,301.0,728.0,14.0,54000.0,81.0,94.46,0.6,1.9462517,-1.1660825,-0.17344972,-0.28198478,-0.021980805,-0.13460994,-0.31031656,-0.12976941,-0.19201887,0.1884647
0.33,750.0,5.0,4.0,13.0,0.55,150.0,800.0,8.1,36000.0,78.22,86.21,0.79,1.1293554,-1.0374808,0.9816967,1.5333796,0.22093552,-0.35937312,-0.5499202,-0.31845772,0.13453038,-0.30581543
0.33,750.0,3.0,4.0,36.0,0.45,61.0,800.0,14.1,36000.0,56.44,68.97,0.74,1.9983612,-0.9008586,0.57141525,0.8658583,0.045036305,0.24568455,-0.3753636,-0.28734848,0.48823816,0.22473994
0.4,650.0,0.3,25.0,0.52,0.36,516.3,721.0,4.1,100000.0,14.035,21.75,0.496,1.8034195,-0.6654726,0.13490142,-0.5560862,-0.3048843,-0.6283475,-0.71265805,0.2703168,0.0008809223,0.021010287
0.4,650.0,0.3,50.0,0.52,0.36,516.3,721.0,4.1,100000.0,14.0,21.4,0.482,1.8034195,-0.6654726,0.13490142,-0.5560862,-0.3048843,-0.6283475,-0.71265805,0.2703168,0.0008809223,0.021010287
0.4,650.0,0.3,25.0,0.51,0.35,528.6,721.0,2.6,100000.0,16.14,23.51,0.526,1.9711541,-0.47325212,0.22047454,-0.44687063,-0.39855897,-0.51466775,-0.8008895,0.041045867,0.13958701,-0.00418392
0.4,650.0,0.3,50.0,0.51,0.35,528.6,721.0,2.6,100000.0,16.49,22.8,0.52,1.9711541,-0.47325212,0.22047454,-0.44687063,-0.39855897,-0.51466775,-0.8008895,0.041045867,0.13958701,-0.00418392
0.4,650.0,0.31,25.0,0.52,0.38,509.7,610.0,6.3,100000.0,8.734,17.118,0.406,1.9711541,-0.47325212,0.22047454,-0.44687063,-0.39855897,-0.51466775,-0.8008895,0.041045867,0.13958701,-0.00418392
0.4,650.0,0.31,50.0,0.52,0.38,509.7,610.0,6.3,100000.0,8.3,16.4,0.398,1.9711541,-0.47325212,0.22047454,-0.44687063,-0.39855897,-0.51466775,-0.8008895,0.041045867,0.13958701,-0.00418392
0.5,700.0,10.0,0.5,5.66,0.92,570.0,510.0,4.1,36000.0,76.2,84.6,0.88,1.7581122,-0.70767426,0.24606645,-0.55860025,-0.102610245,-0.60019356,-0.32770753,-0.092137896,-0.34088573,-0.13495804
0.5,800.0,6.4,20.0,37.0,0.73,96.0,750.0,4.2,18000.0,79.81,84.56,0.94,1.1512123,0.051827025,-1.2946377,-0.22197089,-0.25536254,0.044353973,-0.58960336,-0.07874319,0.10209817,-0.12211666
0.5,800.0,6.4,10.0,37.0,0.73,96.0,750.0,4.2,18000.0,89.76,89.32,0.99,1.1512123,0.051827025,-1.2946377,-0.22197089,-0.25536254,0.044353973,-0.58960336,-0.07874319,0.10209817,-0.12211666
0.5,800.0,6.4,10.0,37.0,0.73,96.0,756.0,18.2,18000.0,89.84,90.0,0.977,1.1512123,0.051827025,-1.2946377,-0.22197089,-0.25536254,0.044353973,-0.58960336,-0.07874319,0.10209817,-0.12211666
0.5,800.0,6.4,20.0,37.0,0.73,96.0,756.0,18.2,18000.0,81.3,83.577,0.926,1.1512123,0.051827025,-1.2946377,-0.22197089,-0.25536254,0.044353973,-0.58960336,-0.07874319,0.10209817,-0.12211666
0.222,850.0,1.1,5.0,0.5,0.1,171.5,681.0,6.4,108000.0,73.5,65.5,0.87,1.1512123,0.051827025,-1.2946377,-0.22197089,-0.25536254,0.044353973,-0.58960336,-0.07874319,0.10209817,-0.12211666
0.222,600.0,1.1,5.0,0.5,0.1,171.5,681.0,6.4,20000.0,40.0,53.0,0.7,1.1512123,0.051827025,-1.2946377,-0.22197089,-0.25536254,0.044353973,-0.58960336,-0.07874319,0.10209817,-0.12211666
0.5,750.0,3.6,25.0,16.4,1.04,222.0,467.0,3.4,18000.0,,,1.05,1.6967522,0.008519791,-0.06643635,0.10598321,-0.027465478,-0.21439879,-0.9951128,-0.008462898,-0.08945257,-0.11611495
0.5,750.0,3.6,50.0,16.4,1.04,222.0,467.0,3.4,18000.0,,,1.05,1.6967522,0.008519791,-0.06643635,0.10598321,-0.027465478,-0.21439879,-0.9951128,-0.008462898,-0.08945257,-0.11611495
0.5,750.0,2.6,50.0,17.7,0.74,143.0,597.0,4.7,18000.0,,,0.99,1.6967522,0.008519791,-0.06643635,0.10598321,-0.027465478,-0.21439879,-0.9951128,-0.008462898,-0.08945257,-0.11611495
0.5,750.0,2.6,25.0,17.7,0.74,143.0,597.0,4.7,18000.0,,,0.99,1.6967522,0.008519791,-0.06643635,0.10598321,-0.027465478,-0.21439879,-0.9951128,-0.008462898,-0.08945257,-0.11611495
0.5,750.0,2.7,50.0,18.9,0.82,153.0,467.0,4.3,18000.0,,,1.01,1.4385341,0.38620156,-0.30177093,-0.12835546,-0.21903473,-0.31249452,-0.87255496,-0.06929206,0.20749328,0.16675374
0.5,750.0,2.7,25.0,18.9,0.82,153.0,467.0,4.3,18000.0,,,1.01,1.4385341,0.38620156,-0.30177093,-0.12835546,-0.21903473,-0.31249452,-0.87255496,-0.06929206,0.20749328,0.16675374
0.5,750.0,2.7,50.0,15.4,0.65,147.0,467.0,4.1,18000.0,,,1.02,1.5915413,0.33350015,-0.30248803,-0.16665934,0.002867411,-0.26678208,-0.7970946,-0.19196764,-0.11624468,-0.43317187
0.5,750.0,2.7,25.0,15.4,0.65,147.0,467.0,4.1,18000.0,,,1.03,1.5915413,0.33350015,-0.30248803,-0.16665934,0.002867411,-0.26678208,-0.7970946,-0.19196764,-0.11624468,-0.43317187
0.3,600.0,5.68,0.5,19.0,0.08,23.0,396.0,1.4,60000.0,,,0.62,1.5915413,0.33350015,-0.30248803,-0.16665934,0.002867411,-0.26678208,-0.7970946,-0.19196764,-0.11624468,-0.43317187
0.3,700.0,5.68,20.0,19.0,0.08,23.0,396.0,1.4,60000.0,,,0.8,1.5915413,0.33350015,-0.30248803,-0.16665934,0.002867411,-0.26678208,-0.7970946,-0.19196764,-0.11624468,-0.43317187
0.3,700.0,5.68,10.0,19.0,0.08,23.0,396.0,1.4,60000.0,,,0.82,1.5915413,0.33350015,-0.30248803,-0.16665934,0.002867411,-0.26678208,-0.7970946,-0.19196764,-0.11624468,-0.43317187
0.3,700.0,5.68,0.5,19.0,0.08,23.0,396.0,1.4,60000.0,,,0.82,1.5915413,0.33350015,-0.30248803,-0.16665934,0.002867411,-0.26678208,-0.7970946,-0.19196764,-0.11624468,-0.43317187
0.3,750.0,5.68,0.5,19.0,0.08,23.0,396.0,1.4,60000.0,,,0.86,1.5915413,0.33350015,-0.30248803,-0.16665934,0.002867411,-0.26678208,-0.7970946,-0.19196764,-0.11624468,-0.43317187
0.3,650.0,5.68,0.5,19.0,0.08,23.0,396.0,1.4,60000.0,,,0.74,1.5915413,0.33350015,-0.30248803,-0.16665934,0.002867411,-0.26678208,-0.7970946,-0.19196764,-0.11624468,-0.43317187
0.3,700.0,5.76,10.0,20.1,0.47,90.0,420.0,1.9,60000.0,,,0.83,1.6217755,0.2941628,-0.35150707,-0.15889257,0.13992798,-0.2129765,-0.8379004,-0.17060208,-0.1082499,-0.3928882
0.3,700.0,5.76,0.5,20.1,0.47,90.0,420.0,1.9,60000.0,,,0.82,1.6217755,0.2941628,-0.35150707,-0.15889257,0.13992798,-0.2129765,-0.8379004,-0.17060208,-0.1082499,-0.3928882
0.3,650.0,5.76,0.5,20.1,0.47,90.0,420.0,1.9,60000.0,,,0.74,1.6217755,0.2941628,-0.35150707,-0.15889257,0.13992798,-0.2129765,-0.8379004,-0.17060208,-0.1082499,-0.3928882
0.3,600.0,5.76,0.5,20.1,0.47,90.0,420.0,1.9,60000.0,,,0.64,1.6217755,0.2941628,-0.35150707,-0.15889257,0.13992798,-0.2129765,-0.8379004,-0.17060208,-0.1082499,-0.3928882
0.3,750.0,5.76,0.5,20.1,0.47,90.0,420.0,1.9,60000.0,,,0.86,1.6217755,0.2941628,-0.35150707,-0.15889257,0.13992798,-0.2129765,-0.8379004,-0.17060208,-0.1082499,-0.3928882
0.3,700.0,5.76,20.0,20.1,0.47,90.0,420.0,1.9,60000.0,,,0.84,1.6217755,0.2941628,-0.35150707,-0.15889257,0.13992798,-0.2129765,-0.8379004,-0.17060208,-0.1082499,-0.3928882
0.3,700.0,5.47,20.0,25.7,0.39,73.0,420.0,2.7,60000.0,,,0.72,1.6652403,0.28156504,-0.3466147,-0.106005885,0.18746057,-0.17983398,-0.8008541,-0.12972763,-0.1563375,-0.41809997
0.3,750.0,5.47,0.5,25.7,0.39,73.0,420.0,2.7,60000.0,,,0.83,1.6652403,0.28156504,-0.3466147,-0.106005885,0.18746057,-0.17983398,-0.8008541,-0.12972763,-0.1563375,-0.41809997
0.3,700.0,5.47,0.5,25.7,0.39,73.0,420.0,2.7,60000.0,,,0.79,1.6652403,0.28156504,-0.3466147,-0.106005885,0.18746057,-0.17983398,-0.8008541,-0.12972763,-0.1563375,-0.41809997
0.3,700.0,5.47,10.0,25.7,0.39,73.0,420.0,2.7,60000.0,,,0.76,1.6652403,0.28156504,-0.3466147,-0.106005885,0.18746057,-0.17983398,-0.8008541,-0.12972763,-0.1563375,-0.41809997
0.3,650.0,5.47,0.5,25.7,0.39,73.0,420.0,2.7,60000.0,,,0.74,1.6652403,0.28156504,-0.3466147,-0.106005885,0.18746057,-0.17983398,-0.8008541,-0.12972763,-0.1563375,-0.41809997
0.3,600.0,5.47,0.5,25.7,0.39,73.0,420.0,2.7,60000.0,,,0.64,1.6652403,0.28156504,-0.3466147,-0.106005885,0.18746057,-0.17983398,-0.8008541,-0.12972763,-0.1563375,-0.41809997
0.33,800.0,1.9,50.0,4.0,0.37,79.0,716.0,11.0,54000.0,67.71,86.14,0.65,2.0397272,0.20344345,-0.09124101,0.07306638,0.084361844,0.10648168,-0.24108891,0.21981618,-0.050804317,0.3994869
